GLDesc,CategoryCode,CategoryDesc,SubcatCode,SubcatDesc,Asin,UPC,ItemDesc
gl_pc,14700300,0300 Computer Components,14700392,0392 Motherboards,B09QH5MFMN,889523030523,GIGABYTE B660M DS3H DDR4 (B660/ Intel/LGA 1700/ Micro-ATX/ DDR4/ Dual M.2/ PCIe 4.0/ USB 3.2 Gen2 Type-C/ 2.5GbE LAN/Motherboard)
gl_pc,14700300,0300 Computer Components,14700394,0394 Power Supply,B08R5W27JS,840006604716,"Corsair RMX Series (2021), RM750x, 750 Watt, Gold, Fully Modular Power Supply"
gl_electronics,2305000,5000 Portable Media Players,2305045,5045 Media Speaker Systems,B086CYQ22C,27242919334,"Sony SRS-XB23 EXTRA BASS Wireless Bluetooth Portable Lightweight Travel Speaker, IP67 Waterproof & Durable for Outdoor, 12 Hour Battery, USB Type-C, Removable Strap and Speakerphone, Coral Red"
gl_pc,14700300,0300 Computer Components,14700392,0392 Motherboards,B08KWMXGQW,889523024393,GIGABYTE B450M DS3H V2 (AMD Ryzen AM4/Micro ATX/M.2/HMDI/DVI/USB 3.1/DDR4/Motherboard)
gl_electronics,2304200,4200 Audio Receivers,2304210,"4210 Audio Receivers, Amplifiers, and Preamplifiers",B0071I3MUY,68889023329,"300W Digital Stereo Receiver System - AM/FM Qtz. Tuner, USB/SD Card MP3 Player & Subwoofer Control, A/B Speaker, IPhone MP3 Input with Karaoke, Cable & Remote - PT270AIU"
gl_pc,14700300,0300 Computer Components,14700399,0399 Components Other,B01N3YSBMY,603149414976,"10Gb PCI-E Network Card NIC Compatible for Intel X520-DA1(Intel E10G42BTDA), with Intel 82599EN Controller, Single SFP+ Port, 10G PCI Express LAN Adapter Support Windows Server/Windows, Linux, Vmware"
gl_electronics,2305300,5300 Headphones,2305310,5310 Headphones,B08XZNJYBW,810045683393,Skullcandy Hesh ANC Wireless Over-Ear Headphones - Chill Grey
gl_pc,14701400,1400 Laptop Accessories,14701410,1410 Laptop Stands Docks & Port Replicators,B08NDGD2V5,194644064310,"Anker USB C Hub, PowerExpand 11-in-1 USB C Hub Adapter, with 4K@60Hz HDMI and DP, 100W Power Delivery, USB-C and 3 USB-A Data Ports, 1 Gbps Ethernet, 3.5mm Audio, microSD and SD Card Reader"
gl_pc,14701000,1000 Inputs,14701001,1001 Keyboards,B0037KLSR4,920002429,Logitech Wireless Desktop MK710 Keyboard & Mouse
gl_pc,14700700,0700 Memory,14700703,0703 USB Drives,B0842P5GG5,619659179106,SanDisk 1TB Ultra Dual Drive Luxe USB Type-C - SDDDC4-1T00-G46
gl_wireless,10701200,1200 Car Electronics,10701265,1265 Radar Detectors,B09MD6R6MS,762917708317,"Radar Detector for Cars,2022 Newest Laser Radar Detectors with Voice Prompt Speed, Vehicle Speed Alarm System, Led Display, City/Highway Mode, Car 360 Degree Automatic Detection,FCC (Red)"
gl_electronics,2305300,5300 Headphones,2305310,5310 Headphones,B08KHT2HDT,,"Marshall Major IV On-Ear Bluetooth Headphone, Black"
gl_wireless,10701400,1400 Wearables,10701410,1410 Smartwatches,B09G99JFF9,194252646045,Apple Watch Band - Leather Link - (45mm) - Midnight - Small/Medium
gl_pc,14700900,0900 Networking,14700904,0904 Networking Other,B07H11KXCL,819921016225,"SABRENT 4-Bay USB 3.0 SATA 2.5""/3.5"" SSD/HDD Docking Station (DS-U3B4)"
gl_pc,14700900,0900 Networking,14700902,0902 Network Switches,B00023DRLO,763615874922,"NETGEAR 16-Port Gigabit Ethernet Unmanaged Switch (GS116NA) - Desktop or Wall Mount, and Limited Lifetime Protection"
gl_wireless,10700400,0400 Wireless Unlocked Phones,10700410,0410 Unlocked Phones,B097QDTNM5,,"iPhone SE 16GB Unlocked, Silver 2016 (Gen 1)"
gl_pc,14700600,0600 Drives,14700603,0603 Optical Drives,B07TS5SHHY,612068424690,"External 3D Blu Ray DVD Drive Burner, Wihool Ultra Slim USB 3.0 and Type-C Blu Ray BD CD DVD Burner Player Writer Reader Disk for Mac OS, Windows xp/7/8/10, Laptop PC (Black)…"
gl_pc,14700900,0900 Networking,14700911,0911 Routers,B08TTWYHBB,754413913982,"Ancatus AX1800 WiFi 6 Router - Dual Band Gigabit Wireless Internet Router for Home, Speeds Up to 1.8Gbps丨Up to 2100 Sq. Ft Coverage & 40 Devices, 802.11ax Router, MU-MIMO, OFDMA"
gl_wireless,10701500,1500 Navigation Electronics,10701506,1506 Outdoor GPS,B007QS4YG0,763357128420,Magellan eXplorist 310 Summit Series Topo Map Bundle
gl_wireless,10700400,0400 Wireless Unlocked Phones,10700410,0410 Unlocked Phones,B09Q99784K,819159017254,"Plum Ram 10 4G LTE Unlocked Rugged Phone 2022 Model - ATT, Tmobile - Black"
gl_pc,14701000,1000 Inputs,14701007,1007 Other Input Devices,B07YX7Q7C9,889028121276,"Dark Matter by Monoprice Collider Mechanical Gaming Keyboard - Cherry MX Red, Full RGB Customization, Wired, Full N-Key Rollover"
gl_pc,14700900,0900 Networking,14700904,0904 Networking Other,B01CM6QU12,882658800252,Cisco RV132W VPN Router | 3 Fast Ethernet Ports | 1 Fast Ethernet WAN | ADSL2+ | Wireless-N | Limited Lifetime Protection (RV132W-A-K9-NA)
gl_pc,14701000,1000 Inputs,14701002,1002 Mice,B08LRN19PD,813682029463,"SteelSeries Aerox 3 Wireless - Super Light Gaming Mouse - 18,000 CPI TrueMove Air Optical Sensor - Ultra-lightweight Water Resistant Design - 200 Hour Battery Life"
gl_pc,14700300,0300 Computer Components,14700394,0394 Power Supply,B07WW1XK45,843368061906,"EVGA SuperNOVA 650 Ga, 80 Plus Gold 650W, Fully Modular, ECO Mode with Dbb Fan, 10 Year Warranty, Compact 150mm Size, Power Supply 220-GA-0650-X1"
gl_pc,14700900,0900 Networking,14700901,0901 Modems,B012I96J3W,845973071462,"TP-Link 16x4 AC1750 Wi-Fi Cable Modem Router | Gateway | 680Mbps DOCSIS 3.0 - Certified for Comcast XFINITY, Spectrum, Cox and more (Archer CR700)"
gl_wireless,10701200,1200 Car Electronics,10701215,1215 Car Amplifiers,B075RZQ6RQ,68888775373,Pyle 6-Channel Audio Marine Amplifier - Compact Power 600 Watt RMS 4 OHM Full Range Stereo with Volume Bass Treble Rotary Control - Wireless Bluetooth Receiver Speaker & LCD Digital Screen PFMRA640BB
gl_pc,14700300,0300 Computer Components,14700394,0394 Power Supply,B084RGH8W4,843368064174,"EVGA 550 B5, 80 Plus BRONZE 550W, Fully Modular, EVGA ECO Mode, 5 Year Warranty, Compact 150mm Size, Power Supply 220-B5-0550-V1"
gl_pc,14700700,0700 Memory,14700706,0706 PC Memory,B08THKDML4,,OLOy DDR4 RAM 16GB (2x8GB) 4000 MHz CL18 1.4V 288-Pin Desktop Gaming UDIMM (MD4U0840180BJ0DA)
gl_wireless,10700900,0900 Wireless Cases,10700910,0910 Cases,B09J1NY62S,810081060639,Bandolier Emma Crossbody Phone Case and Wallet - Black Leather with Pewter Detail - Compatible with iPhone 13 Pro
gl_pc,14700500,0500 Monitors,14700510,0510 LCD Monitors,B08L7Q7Y22,788424169984,11.6 Inch Small HDMI Monitor 1366x768 Small PC Monitor TFT LCD Monitor Built-in Speaker with HDMI VGA AV BNC USB Input Mini HD Color Screen Display Prechen
gl_wireless,10700100,0100 Wireless Phones,10700120,0120 Prepaid/Parent,B08CMP29ZQ,652810836067,"LG K31 Unlocked Smartphone – 32 GB – Silver (Made for US by LG) – Verizon, AT&T, T–Mobile, Metro, Cricket (Universal Compatibility)"
gl_pc,14701100,1100 Tablets,14701101,1101 Tablets,B08R8QNZGY,,"Tablet 10 inch Android 10.0,Quad-Core Processor,2GB RAM,32GB Storage,3G Phone Tablets with Dual Sim Card Slots,1280x800 IPS HD Display,6000mAh Battery,Dual Cameras,WiFi, Bluetooth, GPS,Black"
gl_wireless,10700400,0400 Wireless Unlocked Phones,10700410,0410 Unlocked Phones,B09QV4HVD4,819159017162,"Plum RAM Plus 4G Volte Unlocked Rugged Flip Phone 2022 Model ATT, Tmobile Straight Talk, Mint, Ting, Tello, Consumer Cellular- Orange"
gl_wireless,,,10701540,1540 2-Way Radios,B071WBN7TT,648620365613,Arcshell Rechargeable Long Range Two-Way Radios with Earpiece 4 Pack Walkie Talkies Li-ion Battery and Charger Included
gl_pc,14700600,0600 Drives,14700602,0602 Internal Solid State Drives,B08V83JZH4,887276437194,"SAMSUNG 980 SSD 1TB PCle 3.0x4, NVMe M.2 2280, Internal Solid State Drive, Storage for PC, Laptops, Gaming and More, HMB Technology, Intelligent Turbowrite, Speeds of up-to 3,500MB/s, MZ-V8V1T0B/AM"
gl_wireless,10700700,0700 Wireless Prepaid,10700710,0710 Prepaid Phones,B01JB4NP6Q,652810518116,"LG B470 AT&T Prepaid Basic 3g Flip Phone, Black - Carrier Locked to AT&T"
gl_pc,14700600,0600 Drives,14700602,0602 Internal Solid State Drives,B07MFZY2F2,887276303758,"Samsung 970 EVO Plus SSD 1TB NVMe M.2 Internal Solid State Hard Drive w/ V-NAND Technology, Storage and Memory Expansion for Gaming, Graphics w/ Heat Control, Max Speed, MZ-V7S1T0B/AM"
gl_electronics,2305300,5300 Headphones,2305310,5310 Headphones,B07YVYZ8T5,190199312425,"Beats Solo3 Wireless On-Ear Headphones - Apple W1 Headphone Chip, Class 1 Bluetooth, 40 Hours of Listening Time, Built-in Microphone - Black (Latest Model)"
gl_pc,14701000,1000 Inputs,14701004,1004 Computer Headsets and Mics,B07XYPXB9Q,811659033697,Razer Kraken Kitty RGB USB Gaming Headset: THX 7.1 Spatial Surround Sound - Chroma RGB Lighting - Retractable Active Noise Cancelling Mic - Lightweight Aluminum Frame - for PC - Quartz Pink
gl_pc,14700700,0700 Memory,14700701,0701 Flash Memory SD,B085CNXD8Y,619659180768,SanDisk 64GB Extreme PRO CFexpress Card Type B - SDCFE-064G-GN4NN
gl_pc,14701000,1000 Inputs,14701004,1004 Computer Headsets and Mics,B07Y5XBTYZ,740617287677,"HyperX CloudX Flight – Wireless Gaming Headset, Official Xbox Licensed, Compatible with Xbox One and Xbox Series X|S, Game and Chat Mixer, Memory Foam, Detachable Noise-Cancellation Microphone"
gl_electronics,2305300,5300 Headphones,2305310,5310 Headphones,B07YVYPNRD,190199312487,"Beats Solo3 Wireless On-Ear Headphones - Apple W1 Headphone Chip, Class 1 Bluetooth, 40 Hours of Listening Time, Built-in Microphone - Rose Gold (Latest Model)"
gl_pc,14700300,0300 Computer Components,14700394,0394 Power Supply,B08M9DQN8Q,884102077876,"Cooler Master MWE Gold 650 V2 Full Modular, 650W, 80+ Gold Efficiency, 2 EPS Connectors, 120mm HDB Fan, Semi-fanless Operation, 5 Year Warranty"
gl_pc,14701000,1000 Inputs,14701005,1005 Webcams,B08T1MWX6J,810056140960,Razer Kiyo Pro Streaming Webcam: Full HD 1080p 60FPS - Adaptive Light Sensor - HDR-Enabled - Wide-Angle Lens with Adjustable FOV - Works with Zoom/Teams/Skype for Conferencing and Video Calling
gl_musical_instruments,26704000,4000 Sound and Recording,26704100,4100 Sound Reinforcement,B08KXVYGSF,694318024799,"M-Audio BX3 3.5"" Studio Monitors, HD PC Speakers for Recording and Multimedia with Music Production Software, 120W, Pair"
gl_pc,14700300,0300 Computer Components,14700392,0392 Motherboards,B08W6SZQ8N,195553128490,"ASUS Prime H510M-A/CSM LGA1200 (Intel® 11th/10thGen) Micro-ATX Commercial Motherboard (PCIe 4.0, M.2 NVMe SSD,1G LAN, USB 3.2 Gen 1, DP/HDMI/D-Sub, SPI-TPM Header, ACCE)"
gl_wireless,10700800,0800 Wireless Bluetooth,10700810,0810 Headsets,B08D1RSCRL,811659037787,Razer Hammerhead True Wireless Pro Bluetooth Gaming Earbuds: THX Certified - Advanced Hybrid Active Noise Cancellation - 60ms Low-Latency - Touch Enabled - <20 Hr Battery Life - Classic Black
gl_video_games,6312000,2000 Consoles,6312900,2900 Others,B08LRTS3WJ,811659039989,"Razer Kaira Wireless Gaming Headset for Xbox Series X|S, Xbox One: Triforce Titanium 50mm Drivers - Cardioid Mic - Breathable Memory Foam Ear Cushions - EQ Pairing Button - Windows Sonic - Black"
gl_pc,14700600,0600 Drives,14700604,0604 External Hard Disk Drives,B07CRGSR16,763649127315,"Seagate Portable 4TB External Hard Drive HDD – USB 3.0 for PC, Mac, Xbox, & PlayStation - 1-Year Rescue Service (STGX4000400)"
gl_musical_instruments,26704000,4000 Sound and Recording,26704100,4100 Sound Reinforcement,B075QVMBT9,613815729808,"PreSonus Eris E3.5-3.5"" Near Field Studio Monitor (Pair)"
gl_wireless,10700800,0800 Wireless Bluetooth,10700810,0810 Headsets,B089B7LX7N,887276430270,"SAMSUNG Galaxy Buds Live True Wireless Earbuds US Version Active Noise Cancelling Wireless Charging Case Included, Mystic Bronze"
gl_wireless,10700800,0800 Wireless Bluetooth,10700810,0810 Headsets,B08J3Y4W5J,887276463773,"SAMSUNG Galaxy Buds Live True Wireless Bluetooth Earbuds w/ Active Noise Cancelling, Charging Case, AKG Tuned 12mm Speaker, Long Battery Life, US Version, Mystic Red"
gl_video_games,6312000,2000 Consoles,6312900,2900 Others,B08LRTTGM6,811659039903,"Razer Wolverine V2 Wired Gaming Controller for Xbox Series X|S, Xbox One, PC: Remappable Front-Facing Buttons - Mecha-Tactile Action Buttons and D-Pad - Trigger Stop-Switches - Black"
gl_pc,14700300,0300 Computer Components,14700399,0399 Components Other,B09VMS8SSN,815671019479,NZXT H7 - CM-H71BG-01 - ATX Mid Tower PC Gaming Case - Front I/O USB Type-C Port - Quick-Release Tempered Glass Side Panel - Black/White
gl_electronics,2304100,4100 Audio Speakers,2304110,4110 Audio Speakers,B09WX57WG9,21331056245,"Margaritaville Summer Sounds Light Up Wireless Speaker with Multi Color Lighting, 11 Hours of Playback time, True Wireless Pairing, 3 Foot Ground Stick, Perfect for Backyard Pool Party and Barbeque"
gl_pc,14700300,0300 Computer Components,14700392,0392 Motherboards,B0997N7P12,195553154284,"ASUS TUF Gaming A520M-PLUS (WiFi) AMD AM4 (3rd Gen Ryzen™) microATX Gaming Motherboard (M.2 Support, 802.11ac Wi-Fi, DisplayPort, HDMI, D-Sub, USB 3.2 Gen 1 Type-A and Aura Addressable Gen 2 headers)"
gl_camera,42101700,1700 Security,42101710,1710 Security_&_Surveillance,B09J6Y8Y73,193575029436,Google Nest Security Cam (Wired) - 2nd Generation - Snow
gl_pc,14701000,1000 Inputs,14701004,1004 Computer Headsets and Mics,B09KMLDX5P,810056144210,"Razer Kaira Dual Wireless Gaming Headset for Playstation 5 / PS5, PC, Mobile, PS4: Triforce 50mm Drivers - HyperClear Cardioid Mic - 2.4GHz and Bluetooth w/SmartSwitch - EQ Toggle - White/Black"
gl_wireless,10701400,1400 Wearables,10701410,1410 Smartwatches,B09G9FS754,194252645802,Apple Watch Band - Leather Link - (45mm) - Golden Brown - Small/Medium
gl_pc,14700300,0300 Computer Components,14700394,0394 Power Supply,B093NL61FB,840006631040,"CORSAIR RM Series (2021), RM750, 750 Watt, 80 Plus Gold Certified, Fully Modular Power Supply"
gl_pc,14700600,0600 Drives,14700604,0604 External Hard Disk Drives,B00ODEGWN8,801947367016,"WD 4TB Elements Desktop External Hard Drive, USB 3.0 external hard drive for plug-and-play storage - WDBWLG0040HBK-NESN"
gl_pc,14700900,0900 Networking,14700909,0909 Range Extenders,B01MR90E3A,845973095857,"TP-Link AC2600 WiFi Extender(RE650), Up to 2600Mbps, Dual Band WiFi Range Extender, Gigabit port, Internet Booster, Repeater, Access Point,4x4 MU-MIMO"
gl_pc,14700900,0900 Networking,14700906,0906 Cables and Cable Adapters,B00AJHAZZ4,844660097235,"Monoprice 12 Inch 150 Watt Powered Subwoofer, Black (109723)"
gl_home_improvement,6013000,13000 Hardware,6013060,13060 Door Knobs & Lock Sets,B00I0EOIBA,883351489317,"Kwikset 99130-002 SmartCode 913 Non-Connected Keyless Entry Electronic Keypad Deadbolt Door Lock Featuring SmartKey Security, Satin Nickel"
gl_wireless,10700800,0800 Wireless Bluetooth,10700810,0810 Headsets,B089B658NP,887276420707,"SAMSUNG Galaxy Buds Live True Wireless Earbuds US Version Active Noise Cancelling Wireless Charging Case Included, Mystic Black"
gl_pc,14700900,0900 Networking,14700911,0911 Routers,B0823JXXX4,606449144581,"NETGEAR Nighthawk Whole Home Mesh WiFi 6 System (MK62) - AX1800 router with 1 satellite extender, coverage up to 3,000 sq. ft. and 25+ devices"
gl_wireless,10700400,0400 Wireless Unlocked Phones,10700410,0410 Unlocked Phones,B093QPTSK7,,Nokia G10 | Android 11 | Unlocked Smartphone | 3-Day Battery | Dual SIM | US Version | 3/32GB | 6.52-Inch Screen | 13MP Triple Camera | Polar Night
gl_wireless,10700800,0800 Wireless Bluetooth,10700810,0810 Headsets,B089B6Y618,887276420820,"Samsung Galaxy Buds Live, True Wireless Earbuds W/Active Noise Cancelling (Wireless Charging Case Included), Mystic White (US Version)"
gl_wireless,10701400,1400 Wearables,10701410,1410 Smartwatches,B09G9J6GD2,194252646083,Apple Watch Band - Leather Link - (45mm) - Midnight - Medium/Large
gl_wireless,10701400,1400 Wearables,10701410,1410 Smartwatches,B09G9B4HDJ,194252642177,Apple Watch Band - Milanese Loop (41mm) - Gold
gl_home,20107000,7000 Floorcare,20107007,7007 Handheld Vacuums,B07R89PJY6,885911619141,"BLACK+DECKER Furbuster Handheld Vacuum for Pets, Cordless, AdvancedClean+, Gray (HHVK515JP07)"
gl_pc,14700900,0900 Networking,14700911,0911 Routers,B08Y3RHZ97,192876641958,"ASUS AX1800 Dual Band WiFi 6 (802.11ax) Repeater & Range Extender (RP-AX56) - Coverage Up to 2200 sq.ft, Wireless Signal Booster for Home, AiMesh Node, Easy Setup"
gl_camera,42101400,1400 Handsfree,42101410,1410 Handsfree_Video_Cameras,B07BDHJJTH,190021310568,"Ryze Tech Tello - Mini Drone Quadcopter UAV for Kids Beginners 5MP Camera HD720 Video 13min Flight Time Education Scratch Programming Toy Selfies, powered by DJI, White"
gl_musical_instruments,26704000,4000 Sound and Recording,26704200,4200 Microphones,B07MSCRCVK,698813005567,Rode PodMic Cardioid Dynamic Broadcast Microphone
gl_wireless,10700800,0800 Wireless Bluetooth,10700810,0810 Headsets,B0977S8HXV,193575009735,Google Pixel Buds A-Series - Wireless Earbuds - Headphones with Bluetooth - Dark Olive
gl_wireless,10700800,0800 Wireless Bluetooth,10700810,0810 Headsets,B0977RX58V,193575007977,Google Pixel Buds A-Series - Wireless Earbuds - Headphones with Bluetooth - Clearly White
gl_video_games,6312000,2000 Consoles,6312900,2900 Others,B08P29FSVJ,850015818387,Oyen Digital 2TB 5400RPM Hard Drive Upgrade Kit - Sony PlayStation 4 (PS4) - PlayStation 4
gl_pc,14700600,0600 Drives,14700605,0605 Networked Attached Storage,B07ZKSLVT5,846504003747,"Synology DS120j 1 bay NAS DiskStation (Diskless), 512MB DDR3L"
gl_pc,14701000,1000 Inputs,14701001,1001 Keyboards,B08KRPNGZG,840056112117,"ZAGG Rugged Book Detachable Case and Magnetic-Hinged Keyboard for iPad Air 3, iPad Pro 10.2"" and iPad Pro 10.5"" (9th Generation), Multi-Device Bluetooth Pairing, Backlit Keyboard, Durable"
gl_pc,14700600,0600 Drives,14700602,0602 Internal Solid State Drives,B09QV692XY,718037887333,"WD_BLACK 1TB SN770 NVMe Internal Gaming SSD Solid State Drive - Gen4 PCIe, M.2 2280, Up to 5,150 MB/s - WDS100T3X0E"
gl_pc,14700900,0900 Networking,14700911,0911 Routers,B07WTXG3XW,606449144055,"NETGEAR Orbi Whole Home Mesh WiFi System (RBK13) – Router replacement covers up to 4,500 sq. ft. with 1 Router & 2 Satellites"
gl_pc,14700300,0300 Computer Components,14700392,0392 Motherboards,B07XH4SK17,824142189689,MSI ProSeries AMD Ryzen 1st and 2ND Gen AM4 M.2 USB 3 DDR4 D-Sub DVI HDMI micro-ATX Motherboard (B450M PRO-M2 Max) (B450MPM2MAX)
gl_wireless,10700200,0200 Wireless Accessories,10700295,0295 GPS and Car Accessories,B003H3G24A,20126909346,Wilson Electronics 305550-5 T5000 Center Loaded Mobile CB Antenna - 5000 Watts
gl_pc,14701000,1000 Inputs,14701002,1002 Mice,B07FNJB8TT,97855144461,"Logitech MX Vertical Wireless Mouse – Advanced Ergonomic Design Reduces Muscle Strain, Control and Move Content Between 3 Windows and Apple Computers (Bluetooth or USB), Rechargeable, Graphite"
gl_pc,14700600,0600 Drives,14700604,0604 External Hard Disk Drives,B017EVS5RW,749656167018,Fantom Drives - DSH1000 FD 1TB Encrypted Hard Drive - DataShield 256-Bit AES Hardware Encrypted - USB 3.2 Gen 1-5Gbps - Compatible with Mac/Windows/PS4/Xbox (DSH1000) by Black
gl_pc,14700300,0300 Computer Components,14700315,0315 Graphics Cards,B08XY4KVVK,882991007240,LINKUP - Ultra PCIe 4.0 X16 Riser Cable [RTX3090ti RX6950XT x570 Z690 Tested] Shielded Gaming PCI Express Gen4 Reverse PCIE Connector w/ 270 Degree Socket {24cm} Compatible with NZXT H1 Without Screw
gl_wireless,10700800,0800 Wireless Bluetooth,10700810,0810 Headsets,B07XWCH6G6,,"OnePlus Buds Z2 True Wireless Earbud Headphones-Touch Control with Charging Case,Active Noise Cancellation,IP55 Waterproof Stereo Earphones for Home,Sport, Obsidian Black"
gl_pc,14700300,0300 Computer Components,14700392,0392 Motherboards,B087M5DFJJ,192876721940,"ASUS Prime H410M-E LGA1200 (Intel® 10th Gen) Micro-ATX Motherboard (M.2 Support, HDMI, D-Sub, USB 3.2 Gen 1, COM Header, TPM Header, 4K@60Hz)"
gl_pc,14701000,1000 Inputs,14701001,1001 Keyboards,B00CMALD3E,607998800010,"KINESIS Freestyle2 Ergonomic Keyboard for PC (9"" or 20"" Separation) (9"" Separation)"
gl_pc,14701000,1000 Inputs,14701004,1004 Computer Headsets and Mics,B07X9W721J,840006610120,"Corsair HS70 Pro Wireless Gaming Headset - 7.1 Surround Sound Headphones for PC, MacOS, PS5, PS4 - Discord Certified - 50mm Drivers – Carbon"
gl_pc,14700700,0700 Memory,14700706,0706 PC Memory,B08176M1KG,848354034384,G.Skill AEGIS Series 16GB (2 x 8GB) 288-Pin SDRAM (PC4-25600) DDR4 3200 CL16-18-18-38 1.35V Dual Channel Desktop Memory Model F4-3200C16D-16GIS
gl_watch,24108800,8800 Smartwatches,24108801,8801 Smartwatches Mens,B09DN4NYR3,887038027618,"Kenneth Cole New York Wellness Watch Smartwatch with Health Technology, Sport Modes and Smartphone Capabilities"
